property_id,city,neighborhood,property_type,bedrooms,bathrooms,living_area_sqft,lot_size_sqft,year_built,garage,basement,sale_year,sale_price
3820,15,37,3,6,3,1235,4692.0,2022,1,1,2025,602000
3821,15,50,3,4,3,1201,6864.0,1936,1,1,2021,404000
3822,17,65,1,2,2,958,6257.154658221167,2003,0,0,2021,291000
3823,18,42,3,6,3,1637,4742.0,2016,1,0,2024,663000
3825,24,5,3,4,3,1448,3562.0,2012,1,1,2025,596000
3826,14,54,5,4,4,1967,5748.0,1979,0,1,2022,597000
3827,12,31,1,3,2,812,6257.154658221167,1983,1,0,2023,525000
3828,18,42,1,2,2,688,6257.154658221167,2009,1,0,2024,491000
3829,2,6,4,3,2,907,2725.0,1955,0,1,2025,343000
3830,12,67,2,5,3,1919,4246.0,1988,1,1,2024,600000
3831,26,33,3,2,3,1096,7297.0,1975,0,1,2021,279000
3832,11,70,2,3,3,2078,3633.0,1966,1,1,2021,584000
3833,11,52,2,4,3,1745,5440.0,1998,1,1,2024,658000
3834,4,57,4,3,2,990,4015.0,2021,1,1,2022,378000
3835,13,13,1,2,1,807,6257.154658221167,2023,0,0,2024,357000
3837,7,71,4,3,2,950,2478.0,1993,0,1,2024,435000
3838,4,57,4,3,3,1007,2449.0,1957,0,1,2024,446000
3840,26,33,3,3,1,1207,7859.0,1981,1,1,2024,371000
3841,11,52,2,4,3,1378,5948.0,2011,0,1,2021,416000
3842,10,11,1,1,2,964,6257.154658221167,2013,0,0,2024,393000
3843,17,34,3,5,3,1543,5282.0,2019,1,0,2022,366000
3844,27,28,4,3,2,873,3724.0,1961,1,0,2023,438000
3845,15,36,4,3,1,1061,4287.0,1984,0,1,2025,474000
3847,11,70,4,4,2,1110,3824.0,2000,1,1,2025,433000
3848,4,57,1,3,2,650,6257.154658221167,1956,0,0,2024,377000
3849,22,11,1,3,2,589,6257.154658221167,1988,1,0,2024,393000
3851,15,66,4,3,2,1002,3446.0,2001,1,1,2021,362000
3852,15,45,2,4,2,1590,6426.0,1966,1,1,2021,584000
3853,22,11,1,1,2,606,6257.154658221167,1991,0,0,2025,424000
3854,21,14,2,4,3,1743,5437.0,2001,1,1,2024,369000
3855,15,68,3,4,1,1707,5274.0,2009,1,1,2023,570000
3856,23,11,1,2,1,734,6257.154658221167,2019,0,0,2022,287000
3857,15,38,3,4,2,1428,4649.0,1912,1,0,2025,723000
3858,5,9,2,5,3,1592,4996.0,1983,1,1,2022,555000
3859,15,39,1,2,1,955,6257.154658221167,1949,1,0,2022,353000
3861,4,57,4,2,2,1038,3176.0,2001,1,1,2025,486000
3862,10,11,0,4,2,1064,4960.0,1992,1,0,2025,517000
3863,11,16,2,5,3,1417,3940.0,1995,0,1,2025,724000
3864,15,0,4,3,2,1034,2603.0,1932,0,1,2025,355000
3866,12,67,4,3,1,1121,1966.0,1967,1,1,2022,382000
3867,15,39,3,4,3,1879,6922.0,1910,0,1,2024,642000
3868,11,16,3,5,2,1125,4207.0,1987,1,1,2023,558000
3869,22,11,4,3,2,1265,3240.0,2020,1,0,2023,544000
3870,18,30,0,3,1,950,5762.0,1988,0,1,2024,546000
3873,22,11,3,4,2,1237,9290.0,1987,1,1,2023,637000
3874,17,59,3,2,2,1109,4529.0,1939,1,1,2022,288000
3875,8,48,3,3,3,1711,7999.0,2018,1,1,2025,478000
3876,16,71,3,5,2,1295,7960.0,1969,0,0,2024,611000
3877,15,37,3,5,3,1851,8865.0,1956,0,1,2022,581000
3879,15,37,1,1,1,933,6257.154658221167,1997,1,0,2021,352000
3881,15,36,1,3,1,882,6257.154658221167,1930,0,0,2023,361000
3882,22,11,3,4,2,1256,5888.0,1969,0,1,2025,761000
3883,15,36,1,2,2,973,6257.154658221167,1988,0,0,2024,495000
3884,8,11,1,2,2,648,6257.154658221167,1973,0,0,2024,287000
3885,15,40,1,2,1,626,6257.154658221167,2021,0,0,2025,381000
3886,10,11,1,3,2,685,6257.154658221167,1985,1,0,2025,380000
3888,12,49,4,3,2,1088,2864.0,1972,1,1,2023,425000
3891,11,70,4,3,2,1184,2567.0,1966,1,1,2021,332000
3894,17,4,1,2,2,784,6257.154658221167,1960,0,0,2024,311000
3895,15,40,1,2,1,565,6257.154658221167,1941,1,0,2021,252000
3896,11,41,3,6,3,1698,4645.0,1976,1,1,2025,703000
3897,15,0,1,3,1,890,6257.154658221167,1968,0,0,2024,432000
3898,26,33,1,2,2,872,6257.154658221167,1981,1,0,2022,286000
3899,3,7,0,3,2,983,5231.0,1980,1,1,2024,541000
3900,24,5,3,2,2,1658,5663.0,2019,0,0,2024,403000
3901,16,71,0,3,2,1319,6030.0,2005,0,1,2024,598000
3902,26,33,4,3,2,789,3400.0,1966,1,1,2025,290000
3904,14,47,3,4,3,1081,5740.0,2017,1,1,2021,333000
3905,12,20,1,3,2,550,6257.154658221167,2003,0,0,2022,359000
3906,14,54,2,5,2,2144,5807.0,1998,0,1,2023,456000
3908,7,71,2,4,3,1597,4523.0,1987,1,1,2024,543000
3910,28,10,1,2,2,784,6257.154658221167,1997,1,0,2024,314000
3912,15,38,4,3,2,1116,3293.0,2001,1,1,2021,358000
3913,13,35,3,4,2,1143,6714.0,1976,1,1,2021,314000
3914,21,24,3,5,2,1592,5891.0,1978,0,1,2024,364000
3915,15,66,3,3,3,1671,5157.0,1951,1,1,2023,712000
3917,15,29,3,5,2,1145,5401.0,1990,0,0,2023,389000
3918,7,71,5,5,4,2569,4136.0,1986,1,1,2024,823000
3919,15,21,4,2,2,1107,3145.0,2010,0,1,2025,574000
3920,5,9,2,4,2,2067,5556.0,1991,0,1,2024,656000
3921,10,11,3,4,3,1275,7028.0,2017,1,1,2022,473000
3924,11,41,3,6,3,1487,5648.0,1956,1,1,2024,602000
3925,5,9,3,5,3,1444,3972.0,2010,1,1,2024,521000
3926,4,55,3,6,3,1464,5589.0,1984,1,1,2021,504000
3927,4,57,3,3,3,1871,6488.0,1971,1,0,2022,647000
3928,27,28,1,3,2,550,6257.154658221167,1959,1,0,2022,405000
3929,15,68,3,4,3,1571,7798.0,1975,1,0,2023,617000
3930,18,30,2,5,2,1574,4303.0,2011,1,1,2025,721000
3931,11,17,3,2,3,1502,4764.0,1974,1,1,2024,643000
3932,4,57,2,6,3,1728,6091.0,1980,1,1,2023,590000
3933,15,37,3,5,4,911,5558.0,2006,1,1,2023,509000
3934,12,20,3,5,3,1645,9214.0,2020,1,1,2021,682000
3935,17,59,3,4,3,1101,7247.0,1963,1,0,2022,342000
3937,11,70,3,3,3,1113,4966.0,2020,1,1,2023,538000
3939,6,11,3,5,2,1284,8412.0,2007,0,1,2025,401000
3940,15,38,3,4,2,1366,7473.0,1959,0,1,2022,549000
3941,15,40,3,3,2,1609,5526.0,1977,1,1,2025,611000
3942,28,62,1,2,1,718,6257.154658221167,1972,1,0,2023,220000
3943,11,15,3,2,2,1726,8111.0,1960,0,1,2023,583000
3944,15,36,4,3,2,1045,1935.0,2007,0,1,2023,385000
3945,10,11,2,4,3,1722,4575.0,1994,1,1,2022,472000
3946,17,53,3,4,2,1226,8903.0,1981,0,1,2022,352000
3947,28,62,3,5,3,1597,4061.0,2015,1,0,2023,359000
3948,2,6,3,4,1,1406,7257.0,1976,1,1,2023,419000
3949,12,49,2,5,3,1658,3755.0,2020,1,1,2023,730000
3950,12,20,3,6,3,1578,7212.0,1970,0,1,2021,607000
3951,11,70,2,5,3,2175,5677.0,1995,0,1,2023,726000
3955,4,60,1,2,1,796,6257.154658221167,2018,1,0,2022,383000
3956,4,60,3,3,3,1201,3752.0,1965,0,1,2024,547000
3960,12,67,4,2,2,1199,2819.0,1955,1,1,2024,418000
3961,17,12,2,4,2,1836,4820.0,1943,1,1,2024,481000
3962,9,8,4,3,1,1039,3706.0,1979,1,0,2024,465000
3963,11,15,4,3,1,799,1995.0,2018,1,1,2024,399000
3964,9,2,1,1,2,658,6257.154658221167,2009,0,0,2025,405000
3965,17,34,4,4,2,1265,3063.0,1971,1,1,2025,420000
3966,23,23,3,5,3,1217,9429.0,1988,1,1,2022,336000
3967,11,41,4,3,2,1048,3993.0,2002,0,1,2025,427000
3968,12,67,3,5,3,1371,8739.0,2018,1,1,2022,578000
3969,15,29,1,1,2,702,6257.154658221167,1971,0,0,2021,270000
3970,28,11,5,6,4,2258,3661.0,1985,1,1,2025,592000
3971,26,11,4,3,2,1058,4394.0,2017,1,0,2025,351000
3972,15,50,1,1,2,577,6257.154658221167,1972,1,0,2021,281000
3973,3,7,3,3,4,1422,6407.0,1961,0,1,2025,704000
3974,11,41,3,2,2,1825,8040.0,1992,1,0,2021,566000
3975,17,12,3,2,3,1946,7464.0,1988,1,1,2025,534000
3980,4,55,1,3,1,919,6257.154658221167,1960,1,0,2024,531000
3981,7,71,1,3,1,886,6257.154658221167,1960,1,0,2021,363000
3982,9,2,1,2,2,869,6257.154658221167,1960,1,0,2022,416000
3983,4,56,1,2,1,626,6257.154658221167,1963,1,0,2024,416000
3984,15,66,1,2,2,568,6257.154658221167,1996,1,0,2025,349000
3985,12,20,1,1,2,912,6257.154658221167,2022,1,0,2023,587000
3986,11,52,3,4,3,1728,7420.0,1970,0,0,2021,593000
3988,4,60,3,5,2,972,7235.0,1991,1,1,2024,516000
3989,11,17,3,3,2,1622,8753.0,1979,1,1,2021,580000
3990,14,47,1,3,2,796,6257.154658221167,1965,1,0,2022,274000
3991,28,10,3,5,3,1074,6699.0,1998,1,0,2022,299000
3992,21,25,2,5,4,2131,4180.0,2004,1,0,2025,360000
3993,15,27,3,3,3,1184,6006.0,2019,1,1,2023,534000
3994,7,71,3,3,3,1879,7702.0,1989,1,1,2022,689000
3995,17,59,1,2,2,861,6257.154658221167,2004,1,0,2024,340000
3996,15,36,1,3,1,827,6257.154658221167,1949,0,0,2024,426000
3998,11,52,4,2,1,1058,3961.0,1956,1,0,2024,509000
3999,4,55,2,4,4,2073,4789.0,2013,1,0,2024,836000
4000,12,49,4,3,2,1127,4292.0,1957,1,1,2021,469000
4001,26,44,3,3,2,1673,9585.0,1957,1,1,2024,474000
4002,11,70,3,4,2,1778,5162.0,2002,1,1,2024,719000
4003,22,11,1,3,1,490,6257.154658221167,1955,1,0,2024,346000
4004,16,71,2,4,2,2126,6131.0,2002,0,1,2022,614000
4005,12,20,1,2,2,846,6257.154658221167,2015,1,0,2022,441000
4006,9,22,2,4,3,1402,4001.0,1994,1,0,2024,468000
4007,12,49,4,4,2,993,3065.0,2012,1,1,2025,472000
4008,12,31,0,3,2,1080,3199.0,1980,1,1,2021,450000
4009,17,12,4,4,2,1093,4068.0,1968,0,1,2025,376000
4010,2,6,2,5,3,1619,3759.0,1958,1,1,2023,499000
4011,17,34,3,4,2,1141,7539.0,1999,1,1,2024,432000
4012,15,0,3,3,3,1735,9269.0,1992,1,1,2025,767000
4013,15,37,3,5,2,1584,7992.0,1971,0,1,2021,528000
4014,17,34,1,2,2,747,6257.154658221167,1932,1,0,2024,270000
4015,4,55,1,2,1,499,6257.154658221167,1990,1,0,2025,320000
4016,8,11,2,5,3,1568,4314.0,2003,1,1,2023,383000
4017,11,52,1,1,1,749,6257.154658221167,1999,1,0,2022,390000
4018,11,52,1,2,2,761,6257.154658221167,1979,1,0,2024,403000
4020,4,56,1,1,2,786,6257.154658221167,1977,1,0,2023,465000
4021,15,50,4,3,1,1253,3252.0,1960,1,1,2024,389000
4022,11,16,2,4,3,1846,5000.0,2015,1,0,2024,814000
4023,17,65,2,5,4,2083,6756.0,2005,1,1,2025,478000
4025,5,9,3,3,3,1262,5670.0,2006,1,0,2025,556000
4026,26,18,5,7,3,2287,5175.0,1962,1,0,2021,595000
4027,6,11,1,2,1,577,6257.154658221167,1960,0,0,2025,266000
4028,17,59,3,4,3,1088,8382.0,1958,0,0,2025,378000
4029,20,46,2,3,3,1299,6018.0,1992,1,1,2025,448000
4030,12,31,3,5,1,1138,9113.0,1967,0,1,2025,500000
4031,28,11,4,3,1,1208,3677.0,2013,1,1,2025,308000
4032,5,9,3,3,3,1238,7401.0,1961,1,1,2025,537000
4033,11,16,3,5,3,1572,7268.0,2005,0,1,2022,468000
4034,15,66,3,5,3,1073,7472.0,2018,1,1,2022,458000
4035,12,67,3,5,3,1085,7739.0,2003,0,1,2024,549000
4036,15,66,3,5,3,1216,3050.0,1959,1,1,2025,632000
4037,17,59,3,3,2,1664,4898.0,1920,1,1,2024,424000
4038,5,9,1,2,2,666,6257.154658221167,2000,0,0,2024,399000
4039,15,37,3,3,4,1346,9523.0,1939,1,1,2025,634000
4040,28,62,1,2,2,681,6257.154658221167,1994,0,0,2024,308000
4042,18,42,2,4,3,1805,5022.0,1981,1,1,2024,828000
4043,15,39,1,2,2,741,6257.154658221167,2002,1,0,2024,419000
4044,24,5,1,1,1,837,6257.154658221167,2003,0,0,2024,304000
4045,9,19,3,2,3,995,6941.0,1955,1,1,2025,463000
4047,24,11,4,3,2,1143,3032.0,1974,1,1,2023,293000
4049,5,9,1,2,1,603,6257.154658221167,1982,1,0,2024,374000
4050,6,11,3,4,2,1505,7205.0,1980,0,1,2023,479000
4051,11,52,0,3,1,1207,5064.0,1999,0,1,2025,600000
4053,15,37,2,5,3,1445,4956.0,1987,1,1,2025,790000
4054,26,44,4,2,2,880,3016.0,1988,1,0,2023,253000
4055,15,39,3,3,3,1695,6716.0,1959,0,1,2025,691000
4057,16,71,4,3,2,1115,1842.0,2015,0,1,2023,430000
4058,2,6,1,2,2,840,6257.154658221167,2004,0,0,2024,354000
4059,9,8,1,1,2,572,6257.154658221167,1974,1,0,2021,250000
4060,11,70,1,2,1,834,6257.154658221167,1981,1,0,2024,414000
4061,15,39,3,3,3,1640,5458.0,2019,1,0,2024,714000
4062,15,68,3,6,2,1850,4863.0,1982,0,1,2023,745000
4064,12,67,1,1,1,579,6257.154658221167,2003,0,0,2024,381000
4065,24,5,3,4,2,1902,4175.0,2020,1,1,2025,424000
4066,17,65,3,4,2,1621,5504.0,1924,1,1,2022,338000
4067,12,67,2,4,3,1671,7339.0,1970,1,1,2025,848000
4068,10,11,2,5,3,1889,4500.0,2001,1,1,2024,663000
4069,15,50,1,1,1,681,6257.154658221167,1931,1,0,2023,300000
4070,22,11,3,5,2,1290,4643.0,2005,1,1,2025,547000
4071,9,19,2,4,3,1832,2923.0,1986,1,1,2024,643000
4072,9,8,3,4,2,1886,6234.0,1983,1,1,2024,661000
4073,7,71,2,4,3,1830,4647.0,2020,1,1,2024,545000
4075,11,15,5,7,4,1867,4972.0,1973,1,1,2024,801000
4076,12,20,5,6,4,2024,4501.0,2006,1,1,2021,789000
4077,18,42,4,3,2,983,2928.0,1999,1,1,2024,416000
4078,14,47,3,4,4,1475,5938.0,1971,1,0,2023,431000
4079,26,18,2,5,2,1676,4097.0,2019,1,0,2024,432000
4081,15,69,3,5,2,1380,6710.0,2020,1,1,2025,703000
4082,17,32,4,3,2,1193,2549.0,1946,1,1,2024,272000
4084,28,62,3,4,4,1155,7559.0,2013,1,1,2022,293000
4085,11,41,3,2,3,1271,8983.0,1994,1,1,2024,616000
4087,15,68,2,4,2,1728,4807.0,2002,1,1,2023,630000
4088,12,31,2,5,3,2082,6544.0,2023,1,1,2024,755000
4090,11,52,1,2,2,856,6257.154658221167,1982,0,0,2021,384000
4091,15,66,1,2,1,563,6257.154658221167,1916,1,0,2024,333000
4092,16,71,3,5,3,1579,5562.0,1986,1,0,2023,548000
4093,17,65,2,5,4,1966,5280.0,1965,1,1,2023,462000
4094,15,50,3,2,3,1720,9034.0,2015,0,1,2025,824000
4095,27,26,3,4,2,1251,5634.0,1975,1,1,2021,492000
4096,15,38,3,3,2,2128,9079.0,1951,0,1,2022,685000
4097,15,36,3,5,3,1657,7247.0,1943,0,1,2024,659000
4098,4,57,3,4,4,1538,8468.0,1984,1,1,2025,628000
4099,12,20,1,1,2,875,6257.154658221167,1974,0,0,2025,591000
4100,28,11,3,4,2,1157,7467.0,2007,1,1,2025,333000
4101,15,38,1,1,1,781,6257.154658221167,2010,1,0,2025,397000
4102,23,11,4,4,2,870,3162.0,1970,1,1,2025,198000
4103,17,4,1,1,1,903,6257.154658221167,1994,0,0,2023,303000
4104,27,61,1,2,2,906,6257.154658221167,1991,0,0,2023,548000
4105,2,6,1,3,2,796,6257.154658221167,1963,0,0,2025,414000
4106,11,17,0,3,1,1100,3399.0,1989,0,1,2025,670000
4107,11,17,4,2,2,1219,2833.0,1969,1,1,2024,403000
4109,9,8,4,2,1,1324,2553.0,1968,1,1,2025,452000
4110,15,50,3,4,4,1746,7459.0,1942,1,1,2024,650000
4112,17,34,2,5,3,2084,5837.0,2020,0,0,2021,312000
4113,24,5,3,3,1,1205,3690.0,1989,0,1,2022,282000
4114,14,47,3,4,2,1619,4201.0,2002,1,1,2024,575000
4115,12,31,3,3,4,1711,8785.0,1989,1,1,2023,777000
4116,15,50,4,3,2,1081,2775.0,1925,0,0,2022,378000
4117,13,35,0,2,2,833,5890.0,2014,1,1,2022,243000
4118,15,27,3,4,2,1216,7695.0,1945,1,1,2021,438000
4119,12,31,1,2,2,622,6257.154658221167,1988,0,0,2024,408000
4120,17,59,3,4,3,1264,5099.0,2007,1,1,2024,397000
4122,21,24,3,5,2,1330,8476.0,2010,1,1,2025,370000
4123,15,27,4,3,2,945,3288.0,1989,1,1,2022,306000
4124,3,7,3,3,2,1706,7027.0,1996,0,0,2022,498000
4125,22,11,1,2,2,939,6257.154658221167,1991,0,0,2025,532000
4126,2,6,0,2,2,1163,4752.0,2019,1,1,2023,441000
4127,13,13,3,3,3,1540,7946.0,2017,1,1,2024,501000
4128,15,27,1,1,1,729,6257.154658221167,1934,1,0,2025,413000
4129,22,11,2,6,3,1542,5469.0,1960,1,1,2024,715000
4130,13,35,3,5,3,1760,6053.0,1966,0,0,2021,363000
4131,15,66,3,6,2,1581,6296.0,1991,0,1,2023,590000
4133,18,42,2,4,3,1512,6262.0,2019,1,0,2024,743000
4134,27,61,3,3,3,1520,8161.0,1983,0,1,2021,538000
4135,3,7,3,4,3,1562,9041.0,2021,1,1,2025,640000
4136,6,11,1,2,2,906,6257.154658221167,2007,0,0,2024,301000
4138,28,11,3,5,2,1786,6060.0,1968,0,0,2025,468000
4139,10,11,4,3,3,1161,3040.0,2016,1,1,2022,280000
4140,1,3,4,3,2,1322,4233.0,2020,0,1,2021,148000
4141,10,11,4,3,1,1078,2497.0,2009,1,1,2024,375000
4142,11,70,1,2,2,739,6257.154658221167,1981,1,0,2025,522000
4143,15,29,2,4,3,1617,3443.0,2014,1,0,2025,858000
4144,15,66,3,4,3,1280,4065.0,1952,1,1,2025,415000
4145,11,52,3,4,2,1249,5925.0,2018,1,1,2022,432000
4146,15,29,1,2,2,779,6257.154658221167,1996,1,0,2025,523000
4147,17,32,3,5,2,1411,6210.0,1958,1,1,2021,317000
4149,6,11,1,1,1,676,6257.154658221167,1960,1,0,2025,291000
4150,4,56,1,2,1,772,6257.154658221167,1956,1,0,2021,353000
4151,24,5,1,2,1,782,6257.154658221167,1991,0,0,2025,342000
4152,11,52,3,5,3,1191,6419.0,2007,1,1,2025,694000
4153,9,22,1,1,1,818,6257.154658221167,2009,1,0,2025,472000
4154,15,38,4,3,3,985,2341.0,1982,1,1,2025,443000
4155,12,31,3,4,1,1797,8438.0,1996,0,1,2024,751000
4157,15,21,3,4,2,1429,7869.0,1997,0,1,2021,474000
4158,8,11,3,3,2,1268,6592.0,1987,1,1,2021,227000
4159,2,6,3,5,4,1479,6257.0,1965,1,0,2023,520000
4160,4,55,1,1,2,884,6257.154658221167,2008,1,0,2023,460000
4163,16,71,4,3,2,948,2339.0,2018,0,0,2021,280000
4164,12,20,4,3,1,1104,4203.0,1977,1,1,2023,363000
4165,15,21,3,3,3,1458,5166.0,1979,1,1,2025,609000
4166,16,71,3,4,3,1135,5363.0,2001,1,1,2023,629000
4167,12,20,1,2,2,866,6257.154658221167,1956,1,0,2024,495000
4168,8,11,4,3,1,874,2762.0,2010,1,1,2025,235000
4169,17,59,4,3,2,1092,1769.0,1934,1,1,2025,342000
4170,17,32,1,2,2,855,6257.154658221167,1992,0,0,2022,303000
4171,28,11,1,2,1,820,6257.154658221167,2011,0,0,2025,338000
4172,26,11,1,1,1,598,6257.154658221167,1976,1,0,2023,257000
4173,12,20,3,2,2,1280,4363.0,2013,1,1,2021,582000
4174,7,71,4,4,3,1218,2382.0,1979,1,1,2023,459000
4175,11,52,1,2,2,621,6257.154658221167,2020,1,0,2025,491000
4176,11,41,1,2,2,544,6257.154658221167,1970,0,0,2022,305000
4177,11,16,2,4,2,1276,4610.0,1967,0,0,2022,471000
4178,15,0,4,3,2,1094,3172.0,2007,1,1,2025,428000
4179,11,17,4,3,3,1365,3493.0,2021,1,1,2023,460000
4180,11,70,3,4,4,1320,6075.0,2008,1,1,2025,620000
4181,17,12,4,4,2,989,2221.0,1917,0,0,2023,288000
4182,11,17,4,2,1,1162,3441.0,1972,1,1,2021,518000
4183,15,38,2,5,3,1818,4558.0,1968,0,0,2025,849000
4184,27,61,2,4,3,1787,3192.0,1997,0,1,2023,697000
4185,11,17,3,3,3,1821,8271.0,1971,1,1,2025,850000
4186,17,65,3,4,4,1022,8396.0,1948,1,1,2024,393000
4187,11,41,3,3,3,1038,5223.0,1961,1,1,2025,617000
4188,5,9,1,3,2,509,6257.154658221167,1990,0,0,2023,289000
4189,15,50,3,5,2,1442,8917.0,1961,0,0,2024,666000
4190,2,6,1,1,1,869,6257.154658221167,1989,1,0,2025,486000
4192,12,20,2,3,3,1585,5455.0,2021,1,1,2025,757000
4194,18,30,3,4,2,1237,5236.0,1956,1,1,2024,525000
4195,15,69,3,4,3,1832,4898.0,1981,0,0,2025,662000
4196,15,37,4,3,2,1094,2760.0,2009,1,1,2024,451000
4197,26,18,1,1,1,764,6257.154658221167,1969,0,0,2025,306000
4198,12,49,4,3,1,1273,3502.0,2007,0,0,2022,488000
4199,17,59,4,3,2,1229,2748.0,1977,1,0,2023,271000
4200,27,26,2,5,3,2030,4160.0,1998,0,1,2022,686000
4201,26,44,1,2,1,796,6257.154658221167,1974,1,0,2021,265000
4203,2,6,2,4,4,1646,6115.0,1972,0,1,2025,530000
4204,22,11,1,2,2,813,6257.154658221167,1976,1,0,2024,496000
4205,13,35,3,4,3,1725,5393.0,1965,0,1,2025,514000
4206,15,68,3,3,4,1997,7751.0,1929,0,1,2025,787000
4207,4,56,1,2,2,616,6257.154658221167,1971,1,0,2024,467000
4208,24,11,4,2,1,1049,3943.0,1991,1,0,2023,274000
4209,16,71,4,3,1,1011,2749.0,1999,1,1,2022,397000
4210,15,39,3,5,2,1554,3752.0,1988,0,1,2025,626000
4211,22,11,1,2,2,892,6257.154658221167,1967,0,0,2025,512000
4212,17,53,2,5,3,1351,3673.0,1916,1,1,2025,327000
4213,17,65,3,3,3,972,5589.0,1945,1,0,2023,320000
4217,4,56,3,4,3,917,9212.0,1978,0,1,2024,547000
4218,4,57,4,4,1,1122,3074.0,2014,1,0,2021,335000
4219,21,25,3,5,3,1806,5847.0,1959,1,1,2022,355000
4220,15,45,3,5,2,1927,7942.0,1960,1,1,2022,578000
4221,21,24,4,2,2,896,2602.0,1967,1,0,2023,200000
4222,15,0,1,1,1,910,6257.154658221167,1972,0,0,2023,341000
4223,15,45,3,4,3,1539,3669.0,2019,1,0,2021,408000
4226,8,11,1,1,1,625,6257.154658221167,2005,1,0,2024,290000
4228,9,8,3,4,3,1815,4832.0,1978,0,1,2025,601000
4229,4,57,3,5,3,1310,6575.0,2016,1,1,2025,638000
4230,15,0,2,4,3,1364,4634.0,1987,0,1,2025,616000
4231,6,11,1,2,2,592,6257.154658221167,1961,0,0,2021,233000
4232,9,2,3,4,2,1472,7474.0,1958,1,1,2024,582000
4233,15,69,4,3,2,992,3110.0,1955,1,1,2023,362000
4235,15,50,2,3,3,1607,3493.0,1962,0,1,2023,579000
4236,17,53,2,3,3,1481,5483.0,1968,0,1,2022,365000
4237,2,6,3,4,2,1364,6879.0,2002,1,1,2025,530000
4240,15,68,3,5,1,1324,6584.0,1959,1,1,2024,556000
4241,2,6,1,1,2,656,6257.154658221167,1975,0,0,2024,339000
4242,11,16,3,5,1,1615,6867.0,1960,1,1,2024,621000
4244,15,69,3,4,2,1325,6509.0,1969,1,1,2023,528000
4245,4,60,1,3,1,760,6257.154658221167,1967,1,0,2022,396000
4246,27,28,1,2,2,606,6257.154658221167,1979,1,0,2024,418000
4247,15,69,3,4,3,1351,5323.0,1986,1,1,2023,506000
4248,24,11,4,2,2,970,2938.0,1976,0,1,2023,218000
4249,28,11,1,2,2,487,6257.154658221167,2021,0,0,2023,224000
4250,15,39,1,2,2,715,6257.154658221167,1969,1,0,2025,451000
4251,21,24,1,2,1,565,6257.154658221167,2010,1,0,2024,242000
4252,2,6,1,2,2,734,6257.154658221167,1981,0,0,2022,305000
4253,11,16,3,4,3,1092,3908.0,1965,1,0,2022,368000
4254,19,43,1,2,1,745,6257.154658221167,2018,0,0,2025,243000
4255,24,11,3,3,1,1011,7134.0,1984,1,1,2025,332000
4257,4,60,1,1,2,733,6257.154658221167,1959,0,0,2024,457000
4258,28,10,3,3,2,1875,7070.0,2009,1,1,2024,464000
4259,15,38,1,3,2,644,6257.154658221167,1956,1,0,2023,295000
4260,11,17,3,3,3,1493,5617.0,1965,1,1,2024,588000
4261,12,20,4,4,2,912,2058.0,1989,1,0,2025,447000
4262,15,69,4,3,2,940,3231.0,1965,0,1,2025,384000
4263,26,33,1,2,1,499,6257.154658221167,2019,0,0,2022,198000
4264,2,6,3,3,2,1565,8652.0,2018,1,0,2024,588000
4266,28,11,3,5,2,1075,3571.0,2014,1,1,2022,206000
4267,2,6,1,2,2,549,6257.154658221167,2022,0,0,2023,264000
4269,3,7,3,5,3,1756,7295.0,2023,1,1,2024,726000
4270,2,6,3,3,3,1225,7210.0,2020,1,1,2021,392000
4271,12,20,4,3,2,1097,3255.0,1973,1,1,2024,442000
4272,11,16,3,3,2,1129,5704.0,1980,1,0,2022,452000
4273,4,55,4,3,2,1113,2482.0,1962,1,1,2022,335000
4274,17,59,3,6,3,1320,8703.0,1953,0,0,2025,511000
4275,15,40,3,4,4,1012,8498.0,1940,1,1,2024,459000
4276,1,3,2,4,2,1853,4192.0,2020,1,0,2022,155000
4277,11,41,2,4,3,1403,2705.0,1962,0,1,2025,745000
4279,15,40,2,4,3,1922,3924.0,1964,0,1,2025,791000
4280,27,26,4,3,2,1063,2064.0,1999,1,0,2022,440000
4281,4,57,1,2,1,765,6257.154658221167,1974,1,0,2024,444000
4282,17,65,2,5,3,1618,4969.0,1977,1,1,2023,406000
4284,11,15,3,5,2,2057,4778.0,2009,1,1,2022,715000
4285,26,44,2,4,2,1860,4358.0,2006,1,0,2022,371000
4286,12,67,4,2,2,1125,2561.0,1968,0,1,2025,516000
4287,27,26,2,5,3,1548,3165.0,1977,1,0,2023,649000
4288,15,50,1,2,2,678,6257.154658221167,1974,1,0,2022,396000
4290,4,60,1,2,1,776,6257.154658221167,2000,0,0,2023,387000
4291,17,65,3,4,3,962,8615.0,2001,1,0,2022,245000
4293,17,59,3,4,3,1958,4608.0,1972,1,1,2024,448000
4297,15,37,3,6,3,1388,5781.0,1999,0,1,2025,747000
4298,3,7,1,2,1,649,6257.154658221167,1992,1,0,2024,412000
4299,26,33,2,5,3,1635,5167.0,2011,1,1,2025,502000
4300,15,39,3,3,3,1681,7031.0,1972,1,1,2025,699000
4302,15,50,1,2,1,544,6257.154658221167,1943,1,0,2023,325000
4303,15,45,3,5,2,1589,4623.0,2000,0,1,2024,567000
4304,2,6,4,3,2,1342,3317.0,1987,1,1,2023,377000
4305,24,5,2,4,3,2090,4229.0,1974,1,1,2021,366000
4307,8,48,4,3,2,978,1921.0,1972,1,1,2025,285000
